Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,T Nor,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev,NO Hydro,SE Hydro,FI Hydro,Total Hydro,Week,Month,Season,Weekday,Weekend,Wind DK,Temp Hamar,Temp Krsand,Temp Namsos,Temp Troms,Temp Bergen,Temp Norway,Supply,Demand,Oil,Coal,Gas,Low Carbon,APX,OMEL,EEX,Wind SE,Wind Prod,Prec Norway,Prec Norway 7,Curve Demand,Holiday,Snow Norway
2014-12-15,30.43,1.10221e+06,433281,433289,411144,445485,84876.3,102145,165475,123432,1.09478e+06,1.10435e+06,75153.4,65578.5,0.36,-3162.61,-1209,-137.86,-4509.5,58655,20901,3504,83060,51,12,1,1,0,65171,1.9,4.5,-2,-5.3,2.7,0.36,1.31468e+06,1.29825e+06,49.14,57.58,23.43,98.87,51.85,54.73,39.59,132001,197172,95.2,622.5,1.0961e+06,0,31.3444
2014-12-16,31.44,1.12731e+06,439825,474723,424874,439652,89351.4,87582.5,164552,123150,1.1186e+06,1.12511e+06,78629.2,72124.4,-1.8,-3267.59,-1239.88,-143.81,-4651.31,58358.4,20790.1,3496.43,82645,51,12,1,2,0,54157,-1.5,4.4,-11,-3.5,2.6,-1.8,1.36028e+06,1.33428e+06,47.75,56.87,23.36,100.64,46.3,49.94,45.75,109693,163850,94.7,654.4,1.12646e+06,0,34.4896
2014-12-17,32.22,1.15617e+06,451180,496399,440476,448903,88029,89045.1,167432,120417,1.14712e+06,1.15476e+06,79069.4,71423.1,-3.62,-3400.28,-1283.14,-150.34,-4833.83,58061.9,20679.3,3488.86,82230,51,12,1,3,0,37209,-7.4,3.9,-12.7,-5.5,3.6,-3.62,1.37741e+06,1.36864e+06,49.15,57.24,23.32,100.82,46.6,49.08,38.89,75365.3,112574,80.6,639.5,1.14962e+06,0,35.8883
2014-12-18,31.44,1.14644e+06,450492,480203,432021,432844,82908.7,104541,170063,126250,1.13548e+06,1.14384e+06,76470.5,68116.8,-0.16,-3557.38,-1333.73,-157.15,-5048.21,57765.3,20568.4,3481.29,81815,51,12,1,4,0,61227,-3.5,7.4,-2.9,-8.2,6.4,-0.16,1.32696e+06,1.33986e+06,48.25,58.04,23.29,103.93,45.16,54.92,29.59,124013,185240,51.1,631.2,1.12931e+06,0,37.1861
2014-12-19,30.31,1.08935e+06,445230,443470,399430,423269,73932.4,104236,161373,119484,1.07996e+06,1.09046e+06,77436.8,66942.3,-1.14,-3719.98,-1385.68,-164.27,-5269.89,57468.7,20457.6,3473.71,81400,51,12,1,5,0,76979,-3.7,5.6,-3,-9.1,4.5,-1.14,1.27085e+06,1.29254e+06,49.99,58.03,23.25,103.52,41.73,58.71,23.1,155918,232897,32.4,689.9,1.07861e+06,0,38.0337
2014-12-20,28.99,1.00771e+06,414280,368574,375567,405524,58606.3,119668,148614,119309,997067,1.01308e+06,68109.9,52100,-2.48,-3904.41,-1439.06,-171.89,-5515.36,57172.1,20346.7,3466.14,80985,51,12,1,6,1,86714,-8.4,4,-2.5,-8.1,2.6,-2.48,1.18896e+06,1.23168e+06,49.67,58.07,23.23,103.7,42.75,57.28,17.96,175636,262350,117.6,613.9,985239,0,40.1247
2014-12-21,29.43,1.0147e+06,412415,376750,382262,395803,62590,120496,146406,127028,1.00367e+06,1.02008e+06,64398.5,47993.8,-1.58,-4088.84,-1492.45,-179.52,-5760.8,56875.6,20235.9,3458.57,80570,51,12,1,7,1,71865,-7.4,6.5,-3.3,-8,4.3,-1.58,1.17324e+06,1.22695e+06,49.35,58.12,23.22,103.88,43.78,55.85,12.82,145560,217425,110.9,516.3,978565,0,42.1084
2014-12-22,29.24,1.07152e+06,432103,392657,394376,425329,68617.4,124059,164032,132987,1.05913e+06,1.07503e+06,73851.8,57946.7,-0.78,-4197.69,-1520.88,-183.29,-5901.86,56579,20125,3451,80155,52,12,1,1,0,74033,-4.3,7.4,-3.6,-9.2,5.8,-0.78,1.23857e+06,1.28489e+06,49.03,58.16,23.2,104.06,44.81,54.41,7.68,149951,223984,135.2,455.1,1.03869e+06,0,43.4928
2014-12-23,29.49,1.07736e+06,435009,397641,387194,426118,72443.4,119484,170060,136567,1.06471e+06,1.07981e+06,75115,60011,-2.66,-4180.43,-1487.47,-180.08,-5847.99,56429.6,20086.3,3451.57,79967.4,52,12,1,2,0,56893,-9.4,5.6,-3.3,-10.4,4.2,-2.66,1.22569e+06,1.27125e+06,50.51,56.09,23.16,104.74,47.28,56,16.3,115234,172127,126.6,512.2,1.04421e+06,0,45.743
2014-12-24,29.45,1.0273e+06,425507,385771,359385,392450,67716.2,123979,160693,129616,1.0133e+06,1.03182e+06,67575.8,49062.6,-7.48,-4163.17,-1454.06,-176.87,-5794.14,56280.1,20047.6,3452.14,79779.8,52,12,1,3,0,40555,-12.7,1.8,-19.1,-9,1.6,-7.48,1.17669e+06,1.23582e+06,49.3,56.06,23.14,104.57,43.4,48.84,9.38,82142.4,122697,65.7,625.4,994621,0,47.2193
2014-12-25,29.92,1.06916e+06,431108,425197,391043,402068,66725.3,113603,169667,129972,1.05854e+06,1.07084e+06,58185,45888.1,-9.52,-4151.6,-1424.16,-175.04,-5750.79,56130.7,20008.9,3452.71,79592.3,52,12,1,4,0,36246,-19.9,-3.3,-14,-7.7,-2.7,-9.52,1.20502e+06,1.27036e+06,49.32,56.08,23.14,104.57,45.84,41.9,12.35,73414.8,109661,42.8,692.2,1.04344e+06,1,48.5918
2014-12-26,31.08,1.12906e+06,446427,481583,415494,442172,90762.8,75022.2,164012,131915,1.1167e+06,1.13069e+06,62936.9,48940.7,-6.6,-4140.06,-1386.17,-171.89,-5698.14,55981.3,19970.1,3453.29,79404.7,52,12,1,5,0,11546,-17.7,-1.5,-5,-7.9,-0.9,-6.6,1.30536e+06,1.3033e+06,48.69,56.1,23.14,104.57,52.76,43.86,33.2,23385.9,34931.9,91.1,835.9,1.11902e+06,1,51.3138
2014-12-27,31.48,1.14399e+06,451653,495515,436576,417696,77477.6,93660.6,163962,139137,1.12967e+06,1.14601e+06,68184.8,51844.7,-8.24,-4081.02,-1331.33,-166.57,-5578.87,55831.9,19931.4,3453.86,79217.2,52,12,1,6,1,11232,-18.5,-2.1,-8.1,-8,-4.5,-8.24,1.26628e+06,1.32597e+06,48.28,55.78,23.12,104.6,52.57,41.37,35.15,22750,33981.9,41.6,1010.6,1.12359e+06,0,52.5527
2014-12-28,32.94,1.17752e+06,448187,523432,451083,440476,92222.2,76853.1,170675,137604,1.16217e+06,1.17837e+06,68355.1,52156.4,-8.84,-4021.98,-1276.49,-161.26,-5459.7,55682.4,19892.7,3454.43,79029.6,52,12,1,7,1,15975,-16,-4.4,-13.8,-8.5,-1.5,-8.84,1.33836e+06,1.37846e+06,47.87,55.46,23.09,104.63,52.39,38.89,37.1,32356.7,48331.7,13.3,1093.1,1.17256e+06,0,54.4771
2014-12-29,42.91,1.24357e+06,464465,550870,475711,451631,98034.6,87116.3,190426,148143,1.22864e+06,1.23776e+06,75656,66531.8,-3.36,-3934.14,-1210.75,-154.24,-5299.1,55533,19854,3455,78842,1,12,1,1,0,19378,-9.4,1.3,-3.3,-6,0.6,-3.36,1.44792e+06,1.44836e+06,47.45,55.14,23.07,104.66,52.2,36.4,39.04,39249.3,58627.3,74,1115.9,1.23926e+06,0,56.965
2014-12-30,31.35,1.18004e+06,459749,506585,439597,459501,87593.4,79342.9,177388,131264,1.16433e+06,1.17669e+06,77441.9,65075,1.1,-3932.88,-1194.37,-153.7,-5280.93,55282.6,19757.7,3448,78488.3,1,12,1,2,0,36502,-5.1,4.4,4.2,-1.3,3.3,1.1,1.35499e+06,1.33814e+06,47.62,54.89,23,103.55,51.5,81.29,37.77,73933.3,110435,183.7,987.8,1.17322e+06,0,54.3399
2014-12-31,29.09,1.04717e+06,425462,417034,376413,430952,75182.8,83540.3,160289,116794,1.03735e+06,1.04832e+06,72462.6,61489.5,2.32,-3931.62,-1177.98,-153.16,-5262.73,55032.1,19661.4,3441,78134.6,1,12,1,3,0,47682,-3.2,6.6,4.8,-2,5.4,2.32,1.21408e+06,1.20611e+06,47.22,54.98,21.61,104.02,43.06,46.38,32.29,96577.9,144260,178.9,947,1.0414e+06,0,50.6445
2015-01-01,26.99,953304,406587,314323,328964,396864,53187.8,121136,149833,125716,938572,958039,61606,42139.2,3.7,-1843.51,-667.08,-93.2,-2603.74,54781.7,19565.1,3434,77780.9,1,1,1,4,0,85629,-0.4,7.6,2.4,1.3,7.6,3.7,1.08159e+06,1.13458e+06,47.41,55.2,21.61,104.02,39.01,46.7,16.31,173438,259067,109.6,949,926629,1,48.7932
2015-01-02,26.45,1.01388e+06,420569,340527,351142,419628,62300.3,130775,167798,125504,1.00181e+06,1.01643e+06,64022.3,49397.2,2.72,-1869.34,-659.2,-93.74,-2622.33,54531.3,19468.9,3427,77427.1,1,1,1,5,0,96217,3.3,6.2,0.8,-1.8,5.1,2.72,1.15998e+06,1.20405e+06,46.85,54.39,21.17,103.63,35.76,54.32,4.45,194884,291100,234.8,788.2,990727,0,47.3317
2015-01-03,26.81,1.0127e+06,412200,359515,364717,415114,62213.4,114707,159341,125743,998471,1.01508e+06,58665.1,42057,0.28,-1898.67,-651.59,-94.47,-2644.76,54280.9,19372.6,3420,77073.4,1,1,1,6,1,77905,-2.5,4.2,-0.1,-3.3,3.1,0.28,1.18581e+06,1.21353e+06,46.1,54.1,21.09,102.85,39.61,57.8,14.92,157793,235698,216.3,683.7,1.00037e+06,0,49.9417
2015-01-04,28.12,1.05236e+06,420276,392923,387679,407445,63710,125471,166884,128251,1.03855e+06,1.05409e+06,59087.3,43545.4,-2.82,-1928,-643.98,-95.2,-2667.2,54030.4,19276.3,3413,76719.7,1,1,1,7,1,61146,-8.5,3.4,-1.9,-8.3,1.2,-2.82,1.19385e+06,1.24382e+06,45.34,53.8,21.01,102.08,43.45,61.28,25.39,123849,184995,95.8,791.4,1.02438e+06,0,52.0241
2015-01-05,36.55,1.21297e+06,454784,529265,441631,444078,102346,84838.2,203440,150256,1.2022e+06,1.20844e+06,72964.4,66728.5,-2.98,-1952.71,-636.37,-95.74,-2684.83,53780,19180,3406,76366,2,1,1,1,0,20468,-7.2,2.6,-2.6,-11.2,3.5,-2.98,1.35456e+06,1.39078e+06,44.57,53.5,20.93,101.3,47.3,64.76,35.86,28489,48957,96.8,772.3,1.20501e+06,0,53.4411
2015-01-06,29.72,1.16735e+06,440169,509547,414548,434449,105905,76905,189182,141044,1.1498e+06,1.16195e+06,75144.9,63004.1,1.2,-1992.12,-634.63,-100.32,-2727.06,53512.4,19076.9,3394.29,75983.6,2,1,1,2,0,42504,0.4,5.4,0.3,-6.1,6,1.2,1.36707e+06,1.36554e+06,42.89,52.63,20.75,100.67,41.71,53.42,33.88,57156,99660,55.6,851.7,1.16513e+06,0,54.7744
2015-01-07,30.55,1.20135e+06,447922,510463,445112,450966,100891,91041.8,193537,147259,1.18746e+06,1.19973e+06,78650.8,66383,2.14,-1987.2,-614.49,-102.25,-2703.97,53244.9,18973.7,3382.57,75601.1,2,1,1,3,0,52113,1.4,5.5,0.9,-1.5,4.4,2.14,1.37746e+06,1.37665e+06,43.23,51.43,20.58,101.15,42.84,64.4,38.72,56503,108616,138.1,822.6,1.19384e+06,0,57.1394
2015-01-08,28.16,1.15883e+06,443754,473614,418397,426244,92338.2,113046,183066,138542,1.13756e+06,1.15145e+06,77574.1,63684.3,2.08,-1964.06,-587.66,-103.61,-2655.33,52977.3,18870.6,3370.86,75218.7,2,1,1,4,0,73332,1.6,6.4,0.9,-4.1,5.6,2.08,1.3226e+06,1.33368e+06,43.3,51.5,20.51,104.12,43.01,63.61,28.48,73689,147021,111.6,818.9,1.14984e+06,0,57.8798
2015-01-09,27.79,1.16616e+06,449037,457009,429202,424236,79557.4,135762,179720,139558,1.13752e+06,1.15656e+06,75654.8,56606.1,-1.66,-1900.51,-557.37,-103.7,-2561.57,52709.7,18767.4,3359.14,74836.3,2,1,1,5,0,85866,-6.2,3.3,-1.4,-7.8,3.8,-1.66,1.31602e+06,1.35513e+06,42.42,50.88,20.43,102.57,41.94,63.6,24.25,56785,142651,74,998.1,1.15131e+06,0,59.0833
2015-01-10,26.48,1.07976e+06,423451,430751,397136,374381,68811.7,140537,168530,133786,1.05793e+06,1.07946e+06,72031.4,50505.4,-2.66,-1841.84,-524.85,-103.2,-2469.86,52442.1,18664.3,3347.43,74453.9,2,1,1,6,1,64497,-4.8,5.6,-4.4,-14.2,4.5,-2.66,1.23042e+06,1.28782e+06,41.67,50.68,20.41,102.78,40.78,61.8,23.69,58014,122511,111.8,999.5,1.04926e+06,0,65.3208
2015-01-11,25.82,1.07936e+06,429062,404222,388893,396523,66366.9,139517,173572,137293,1.05789e+06,1.07756e+06,69520.4,49858.7,-4.98,-1783.16,-492.35,-102.72,-2378.24,52174.6,18561.1,3335.71,74071.4,2,1,1,7,1,81930,-6.7,4.1,-9,-17.2,3.9,-4.98,1.24803e+06,1.30536e+06,40.93,50.48,20.4,102.99,39.62,60,23.13,74275,156205,203.5,856.8,1.04591e+06,0,70.5335
2015-01-12,29.3,1.25092e+06,472000,507334,457275,453296,85094.1,116874,222257,161243,1.23663e+06,1.23875e+06,75398.1,73275.7,-4.58,-1719.9,-458.35,-101.37,-2279.6,51907,18458,3324,73689,3,1,1,1,0,89776,-8.1,7,-9.9,-17.2,5.3,-4.58,1.41823e+06,1.43476e+06,40.18,50.28,20.38,103.2,38.46,58.2,22.56,61871,151647,77.7,786.6,1.2408e+06,0,73.0762
2015-01-13,29.67,1.20455e+06,459744,475563,438721,447000,88222.1,120537,199774,149501,1.18646e+06,1.1926e+06,80868,74728.1,-1.6,-1772.96,-479.82,-104.06,-2356.87,51503.7,18290.1,3307.57,73101.4,3,1,1,2,0,48291,-1.2,5.4,-0.2,-16.8,4.8,-1.6,1.34514e+06,1.37273e+06,39.54,50.63,20.4,104.71,43.3,56.88,24.81,60814,109105,135,691.5,1.18088e+06,0,72.9505
2015-01-14,29.69,1.20366e+06,469174,504867,441380,428346,89136,120194,188685,144698,1.18838e+06,1.1981e+06,78678.1,68948.7,-2.64,-1837.86,-504.18,-105.25,-2447.24,51100.4,18122.3,3291.14,72513.9,3,1,1,3,0,54800,-8.4,4.9,-3.1,-10.6,4,-2.64,1.36773e+06,1.37099e+06,41.35,49.94,20.44,103.19,43.84,61.5,27.21,51305,106105,109,671.2,1.18851e+06,0,74.3596
2015-01-15,28.09,1.16796e+06,451730,467692,431543,424287,83563.1,128813,182659,136381,1.14949e+06,1.15717e+06,78826.2,71147.5,0.44,-1891.66,-525,-105.17,-2521.8,50697.1,17954.4,3274.71,71926.3,3,1,1,4,0,87305,-1.5,6.3,0.1,-7.4,4.7,0.44,1.35403e+06,1.3646e+06,40.72,49.71,20.45,106.12,42.73,47.66,25.37,73747,161052,107.9,584.6,1.15715e+06,0,76.2968
2015-01-16,27.97,1.13828e+06,442130,449234,410074,430545,93026.9,117879,176878,129657,1.12211e+06,1.12732e+06,74880.4,69673.4,1.36,-1953.75,-549.59,-105.47,-2608.81,50293.9,17786.6,3258.29,71338.7,3,1,1,5,0,81541,3,6.1,-0.5,-6.4,4.6,1.36,1.34324e+06,1.32373e+06,43.29,49.97,20.41,107.7,44,52.64,33.08,84132,165673,253.2,337.8,1.13642e+06,0,73.661
2015-01-17,28.09,1.0942e+06,431097,470520,390983,396814,90062.6,93065.6,162156,131126,1.0743e+06,1.09153e+06,69127.8,51900.6,-0.34,-2014.1,-576.48,-105.26,-2695.89,49890.6,17618.7,3241.86,70751.1,3,1,1,6,1,55883,-1.5,4.4,-1.8,-6.1,3.3,-0.34,1.23399e+06,1.22092e+06,42.89,49.98,20.39,107.73,48.32,52.48,36.25,59121,115004,113.2,319.8,1.0895e+06,0,74.5413
2015-01-18,28.15,1.09711e+06,432638,458423,399152,406809,86645.2,98915.7,159767,132064,1.0782e+06,1.09621e+06,67918.3,49908,-3.04,-2074.44,-603.34,-105.06,-2782.83,49487.3,17450.9,3225.43,70163.6,3,1,1,7,1,23781,-8.3,0.2,-1.1,-8.2,2.2,-3.04,1.21459e+06,1.23656e+06,42.49,50,20.37,107.76,52.65,52.33,39.41,39507,63288,60.8,291.4,1.07944e+06,0,76.202
2015-01-19,34.36,1.27036e+06,474697,558309,455998,482186,134368,80897.1,188556,146520,1.25362e+06,1.26791e+06,73954.4,59660.9,-3.96,-2179.16,-641.18,-106.12,-2926.47,49084,17283,3209,69576,4,1,1,1,0,8087,-5.1,0.4,-4.7,-9.8,-0.6,-3.96,1.45734e+06,1.4043e+06,42.09,50.02,20.35,107.79,56.97,52.17,42.58,26787,34874,7.5,346.6,1.27006e+06,0,78.5214
2015-01-20,35.54,1.30133e+06,473869,563685,460662,491928,143313,77882.1,205884,165972,1.28373e+06,1.29947e+06,76097.1,60357.7,-2.2,-2217.51,-637.39,-103.14,-2958.07,48758.1,17163.7,3197.29,69119.1,4,1,1,2,0,12000,-2.4,2.4,-3.9,-6.8,-0.3,-2.2,1.49373e+06,1.43288e+06,41.45,50.18,20.29,108.84,50.49,60.57,47.04,38591,50591,39.9,374,1.30148e+06,0,81.3243
2015-01-21,38.88,1.30502e+06,477755,569453,472144,489896,137646,76379.5,203203,165112,1.29075e+06,1.30084e+06,80589.9,70496.1,-1.42,-2235.18,-627.88,-100.12,-2963.17,48432.3,17044.4,3185.57,68662.3,4,1,1,3,0,2951,-1.5,1,-1.3,-5.6,0.3,-1.42,1.48718e+06,1.43924e+06,42.29,50.59,20.26,109.54,49.03,52.12,44.99,25230,28181,88.7,398.7,1.30509e+06,0,83.7161
2015-01-22,39.73,1.31966e+06,483766,578702,477110,490098,132668,74410.4,209754,173075,1.3033e+06,1.31628e+06,82150.3,69161.9,-3.52,-2255.31,-618.9,-98.12,-2972.34,48106.4,16925.1,3173.86,68205.4,4,1,1,4,0,1288,-4.5,-1.3,-4.7,-5.2,-1.9,-3.52,1.48467e+06,1.45703e+06,41.76,50.44,20.24,110.99,46.43,50.64,43.82,10238,11526,21.3,552,1.31968e+06,0,85.8185
2015-01-23,39.56,1.31845e+06,485457,580672,481631,491615,131504,79921.8,204836,165525,1.30343e+06,1.31773e+06,82073.9,67767.3,-4.5,-2270.35,-607.2,-95.17,-2972.7,47780.6,16805.9,3162.14,67748.6,4,1,1,5,0,16533,-9.1,0.3,-9.6,-5.9,1.8,-4.5,1.50406e+06,1.4659e+06,43.57,52.29,20.21,113.06,40.79,53.65,42.37,10357,26890,6.4,572.3,1.31854e+06,0,86.7913
2015-01-24,28.43,1.15806e+06,449665,463426,425176,444146,81871.2,108167,181154,140908,1.13787e+06,1.15665e+06,71700.9,52920.1,-2.18,-2268.33,-591.35,-92.12,-2951.8,47454.7,16686.6,3150.43,67291.7,4,1,1,6,1,53577,-1,3.5,-5.9,-10.2,2.7,-2.18,1.31523e+06,1.32949e+06,43.32,52.21,20.21,113.28,40.83,54.96,40.75,44380,97957,95.2,511.8,1.14443e+06,0,91.8391
2015-01-25,28.7,1.15155e+06,447644,471318,433088,443132,83695.1,95614,169114,141776,1.13354e+06,1.15184e+06,71205.5,52907,-2.12,-2266.3,-575.49,-89.09,-2930.86,47128.9,16567.3,3138.71,66834.9,4,1,1,7,1,19391,-9.6,2.2,-2.5,-3.4,2.7,-2.12,1.25017e+06,1.27532e+06,43.08,52.14,20.2,113.49,40.87,56.27,39.13,19458,38849,32.4,491,1.13596e+06,0,93.5429
2015-01-26,29.15,1.2259e+06,467676,488171,459272,482169,97417,110904,181184,141650,1.20555e+06,1.22289e+06,81546.9,64201.3,0.86,-2254.51,-556.33,-84.94,-2895.79,46803,16448,3127,66378,5,1,1,1,0,49121,-3,4.9,0.4,-2,4,0.86,1.3807e+06,1.36824e+06,42.83,52.07,20.2,113.71,40.91,57.59,37.5,42935,92056,62.7,463.8,1.21738e+06,0,93.9814
2015-01-27,29.73,1.23276e+06,469897,493155,466090,481650,95977.9,102319,185403,151071,1.21737e+06,1.2282e+06,81474.1,70646.3,-0.98,-2295.98,-569.37,-88.02,-2953.37,46415,16291.1,3106.86,65813,5,1,1,2,0,43183,-10.4,4.1,0.4,-2.7,3.7,-0.98,1.37599e+06,1.36373e+06,43.87,51.83,20.2,112.59,41.54,55.58,32.94,43677,86860,67.3,416.8,1.22339e+06,0,94.5356
2015-01-28,27.81,1.16761e+06,448782,433512,434152,463886,86599.9,127042,179446,140546,1.14898e+06,1.16499e+06,80508.2,64500.6,0.82,-2341.32,-580.1,-89.57,-3010.99,46027,16134.3,3086.71,65248,5,1,1,3,0,77512,-0.7,5.3,1.3,-6.3,4.5,0.82,1.34133e+06,1.34444e+06,42.73,51.79,20.2,112.34,40.98,57.45,28.18,71273,148785,113.4,315.1,1.15109e+06,0,95.2097
2015-01-29,27.74,1.1686e+06,455188,439948,425847,477483,93535.7,110010,177604,137905,1.15217e+06,1.16535e+06,82063.2,68891.3,-0.62,-2397.37,-596.24,-92,-3085.61,45639,15977.4,3066.57,64683,5,1,1,4,0,56866,0.7,2.9,2.9,-11.5,1.9,-0.62,1.36442e+06,1.35974e+06,43.42,52.01,20.26,112.26,45.73,44.35,26.24,68592,125458,174.6,145.9,1.15803e+06,0,100.193
2015-01-30,30.44,1.2146e+06,461830,508077,447849,482197,109796,80820.2,181198,142278,1.20067e+06,1.21337e+06,76921.5,64222.6,-1.74,-2446.43,-607.51,-94.02,-3147.96,45251,15820.6,3046.43,64118,5,1,1,5,0,7403,-0.4,2.4,1.5,-13.5,1.3,-1.74,1.38865e+06,1.36004e+06,46.87,50.55,20.26,111.59,45.89,33.56,38.24,33106,40509,26.7,223.1,1.20856e+06,0,103.118
2015-01-31,28.05,1.10624e+06,441621,425417,402584,459134,84620.9,80032.5,163778,141691,1.0926e+06,1.10627e+06,68021.2,54350.8,-2.36,-2490.55,-613.41,-95.63,-3199.59,44863,15663.7,3026.29,63553,5,1,1,6,1,15493,-0.6,0.6,-0.8,-11.8,0.8,-2.36,1.27457e+06,1.28056e+06,47.38,50.71,20.26,111.63,45.92,38.46,39.62,44937,60430,34.7,314,1.09386e+06,0,105.469
2015-02-01,27.83,1.0749e+06,438743,402142,388565,437374,83635,92801.9,155233,143795,1.06618e+06,1.07611e+06,67437.8,57501.4,-4.36,-2534.67,-619.3,-97.25,-3251.21,44475,15506.9,3006.14,62988,5,2,1,7,1,31526,-2.4,0.1,-4.3,-13.1,-2.1,-4.36,1.24786e+06,1.27261e+06,47.9,50.86,20.26,111.67,45.96,43.36,41,65487,97013,11.6,515.5,1.0651e+06,0,106.511
2015-02-02,32.95,1.25977e+06,480888,523509,480682,485998,107855,98504.3,179824,150288,1.24925e+06,1.2583e+06,74484.4,65434,-5.86,-2563.94,-622.98,-100.24,-3287.17,44087,15350,2986,62423,6,2,1,1,0,22439,-5.2,0,-7.1,-15.3,-1.7,-5.86,1.43626e+06,1.42472e+06,48.41,51.02,20.26,111.71,45.99,48.26,42.38,36615,59054,35.5,805.6,1.25479e+06,0,107.803
2015-02-03,37.28,1.29671e+06,493116,560377,487259,487215,123923,88440.1,180469,159931,1.28477e+06,1.29596e+06,79202.2,68005.6,-7,-2502.23,-563.35,-106.55,-3172.17,43805.1,15267,2962,62034.1,6,2,1,2,0,20332,-6.9,-0.7,-10.2,-15.5,-1.7,-7,1.47881e+06,1.44674e+06,50.91,51.51,20.57,112.59,45.17,43.39,45.53,26426,46758,20.3,1016.4,1.29658e+06,0,108.706
2015-02-04,43.21,1.32914e+06,507330,578479,498120,485538,136072,87441.6,181906,177127,1.32343e+06,1.32859e+06,78366.5,73209.2,-7.56,-2457.45,-505.65,-113.71,-3076.81,43523.3,15184,2938,61645.3,6,2,1,3,0,16786,-10.9,-2.3,-10.7,-11.2,-2.7,-7.56,1.49383e+06,1.45905e+06,47.32,51.33,20.6,112.89,45.07,39.52,48.28,17273,34059,11.7,1176.3,1.3286e+06,0,109.166
2015-02-05,36.48,1.31134e+06,504659,571739,490594,490992,123254,78282.2,175916,166591,1.29442e+06,1.3076e+06,81085.5,67904.8,-4.42,-2428.24,-451.26,-120.98,-3000.51,43241.4,15101,2914,61256.4,6,2,1,4,0,7709,-11.1,-2.4,-3.8,-4.5,-0.3,-4.42,1.47189e+06,1.45428e+06,49.58,53.29,20.77,113.02,49.01,42.65,44.04,29467,37176,5.4,1390.4,1.31156e+06,0,109.763
2015-02-06,30.94,1.24295e+06,476531,526014,454813,495371,115788,73885.6,182794,143081,1.22993e+06,1.23835e+06,78101.6,69676.1,-1.14,-2400.49,-397.29,-128.25,-2925.99,42959.6,15018,2890,60867.6,6,2,1,5,0,23260,-9.2,2.5,4.7,-5.6,1.9,-1.14,1.40981e+06,1.39199e+06,50.49,53.51,20.89,113.12,53.14,46.12,39.3,57329,80589,103.9,1356.4,1.24243e+06,0,109.431
2015-02-07,26.75,1.07377e+06,427786,375858,389577,444122,74793,123964,166460,130917,1.05862e+06,1.07486e+06,70662,54417.9,-0.4,-2380.23,-349,-136.65,-2865.9,42677.7,14935,2866,60478.7,6,2,1,6,1,87090,-4.6,4.8,0.3,-5.6,3.1,-0.4,1.23892e+06,1.25439e+06,50.91,53.92,20.91,112.7,52.18,47.95,35.38,94919,182009,125.6,1275.6,1.06682e+06,0,108.329
2015-02-08,26.78,1.08009e+06,433246,382459,394102,438233,71141,132827,169031,129318,1.06752e+06,1.08284e+06,66099.1,50782.6,-1.36,-2359.96,-300.71,-145.06,-2805.69,42395.9,14852,2842,60089.9,6,2,1,7,1,72549,-3.7,3.8,1.1,-11.1,3.1,-1.36,1.22395e+06,1.26789e+06,51.32,54.34,20.93,112.29,51.23,49.78,31.47,81852,154401,213.1,1073.2,1.05307e+06,0,109.139
2015-02-09,28.44,1.1938e+06,453504,453824,437499,477853,90244.8,109237,195877,145390,1.17712e+06,1.1863e+06,77054.9,67875.9,2.34,-2337.18,-248.88,-151.88,-2737.94,42114,14769,2818,59701,7,2,1,1,0,68248,1.2,6,4.9,-5.3,4.9,2.34,1.33113e+06,1.33151e+06,51.74,54.77,20.95,111.87,50.27,51.6,27.55,67557,135805,325.6,770.8,1.18337e+06,0,107.672
2015-02-10,28.53,1.17189e+06,445012,467706,438797,481375,97553.4,86104,174980,131919,1.15634e+06,1.1671e+06,78217.3,67456.1,2.44,-2276.94,-226.67,-156.98,-2660.59,41875.9,14651.4,2796,59323.3,7,2,1,2,0,56140,-1.1,7,6,-5.9,6.2,2.44,1.31244e+06,1.2904e+06,49.95,54.57,20.95,112.68,48.02,60.21,44.18,61923,118063,231.1,581.4,1.16947e+06,0,105.189
2015-02-11,32.2,1.20168e+06,443942,503410,436278,482797,137495,78158.5,174786,131993,1.1925e+06,1.19636e+06,76702.9,72844.5,1.46,-2222.66,-206.18,-161.16,-2589.99,41637.7,14533.9,2774,58945.6,7,2,1,3,0,17884,-1.7,5,5.9,-6.4,4.5,1.46,1.35077e+06,1.3067e+06,48.31,54.93,21.14,112.39,48.03,63.7,48.32,64139,82023,171.6,526,1.20063e+06,0,103.816
2015-02-12,32.78,1.20949e+06,446436,503758,431384,478662,139836,77993.9,175769,136484,1.19343e+06,1.1969e+06,72912.1,69439.6,-0.8,-2173.8,-184.16,-164.81,-2522.73,41399.6,14416.3,2752,58567.9,7,2,1,4,0,8693,-3.1,4.8,-0.9,-9.2,4.4,-0.8,1.37448e+06,1.33009e+06,50.36,55.39,21.62,113.24,54.34,65.34,48.38,53453,62146,219.5,429.2,1.20923e+06,0,104.291
